# Wordlist

# DATA
ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
1622	Xiandao	0 1 2	270	the heart	n̥ɔʔ³¹lum³¹	the heart	n̥ ɔ ʔ ³¹ + l u m ³¹	?	?	heart n	n̥ɔʔ³¹ lum³¹  | 0144.29	Achang (Xiandao) TBL	1 2	CVcTCVcT	n̥ ɔ ʔ ³¹ ◦ l u m ³¹	173				1622	-	247
1610	Xiandao_B	0 1 2	270	the heart	n̥ɔʔ³¹lum³¹	the heart	n̥ ɔ ʔ ³¹ + l u m ³¹	?	?	heart	n̥ɔʔ³¹ lum³¹  | 172	Achang (Xiandao) DQ-Xiandao	1 2	CVcTCVcT	n̥ ɔ ʔ ³¹ ◦ l u m ³¹	173				1610	-	247
#
3610	Lashi_B	8 9	638	the hide	ʃə̌⁵⁵ku̱k⁵⁵	to hide	ʃ ə̌ ⁵⁵ + k u̱ k ⁵⁵	?	?	hide / leather	ʃə̌⁵⁵ ku̱k⁵⁵  | 8.2.6	Lashi DQ-Lashi	8 9	CVTCVcT	ʃ ə̌ ⁵⁵ ◦ k u̱ k ⁵⁵	174				3610	-	755
3611	Maru_C	8 9	638	the hide	ʃɔ̆³⁵ka̱uk⁵⁵	to hide	ʃ ɔ̆ ³⁵ + k a̱ u k ⁵⁵	?	?	hide / leather	ʃɔ̆³⁵ ka̱uk⁵⁵  | 8.2.6	Maru [Langsu] DQ-Langsu	8 9	CVTCVcT	ʃ ɔ̆ ³⁵ ◦ k a̱u k ⁵⁵	174				3611	-	755
#
1627	Achang_Lianghe	2 3	272	the horn	u⁵⁵tɕhɑu⁵⁵	the horn	u ⁵⁵ + tɕʰ ɑ u ⁵⁵	?	?	horn	u⁵⁵ tɕhɑu⁵⁵  | 174.	Achang (Lianghe) JZ-Achang	2 3	VTCVT	u ⁵⁵ ◦ tɕh ɑu ⁵⁵	175				1627	-	249
1629	Achang_Longchuan_B	0 1	271	the horn	khʐau⁵⁵	the horn	kʰ ʐ a u ⁵⁵	?	?	horn	khʐau⁵⁵  | 176.41	Achang (Longchuan) ZMYYC	1	CCVT	kh ʐ au ⁵⁵	175				1629	-	248
1628	Achang_Longchuan_C	0 1	271	the horn	khʐau³⁵	the horn	kʰ ʐ a u ³⁵	?	?	horn	khʐau³⁵  | 176.41	Achang (Longchuan) JZ-Achang	1	CCVT	kh ʐ au ³⁵	175				1628	-	248
1630	Achang_Luxi	0 1	271	the horn	khjau³⁵	the horn	kʰ j a u ³⁵	?	?	horn	khjau³⁵  | 0140.32	Achang (Luxi) JZ-Achang	1	CCVT	kh j au ³⁵	175				1630	-	248
1632	Atsi_C	0 1	271	the horn	khjui⁵¹	the horn	kʰ j u i ⁵¹	?	?	horn	khjui⁵¹  | 3731	Atsi [Zaiwa] JZ-Zaiwa	1	CCVT	kh j ui ⁵¹	175				1632	-	248
1633	Bola	0 1	271	the horn	khju⁵⁵	the horn	kʰ j u ⁵⁵	?	?	horn	khju⁵⁵  | 0263.32	Bola (Luxi) TBL	1	CCVT	kh j u ⁵⁵	175				1633	-	248
1634	Burmese_ZMYYC	0 1	271	the horn	khyui	the horn	kʰ j o ²	0	khyuiw	horn	khjo²  | 176.39	Burmese (Written) ZMYYC	1	CCV	kh y ui	175			sweet // the horn	1634	-	248
1635	Hpun	4 1	271	the horn	ăxúʔ	the horn	ă + x ú ʔ	?	?	horn	ăxúʔ, ăxú(h)  | 24n78	Hpun (Northern) EJAH-Hpun	4 1	VCVc	ă ◦ x ú ʔ	175		ăxúʔ // ăxú		1635	-	248
1638	Lashi_B	0 1	271	the horn	khjou³³	the horn	kʰ j o u ³³	?	?	horn	khjou³³  | 2.10	Lashi DQ-Lashi	1	CCVT	kh j ou ³³	175				1638	-	248
1637	Maru	0 1	271	the horn	khjuk³¹	the horn	kʰ j u k ³¹	?	?	horn	khjuk³¹  | 0263.31	Langsu (Luxi) TBL	1	CCVcT	kh j u k ³¹	175				1637	-	248
1639	Maru_D	0 1	271	the horn	khyùk	the horn	kʰ y ù k	?	?	horn	khyùk  | 0741.02	Maru [Langsu] JO-PB	1	CCVc	kh y ù k	175				1639	-	248
1631	Xiandao_B	4 1	271	the horn	a³¹kʰʐau⁵⁵	the horn	a ³¹ + kʰ ʐ a u ⁵⁵	?	?	horn	a³¹ kʰʐau⁵⁵  | 313	Achang (Xiandao) DQ-Xiandao	4 1	VTCVT	a ³¹ ◦ kʰʐ au ⁵⁵	175				1631	-	248
#
1640	Achang_Lianghe	1	273	the horse	m̥jɑŋ³¹	the horse	m̥ j ɑ ŋ ³¹	?	?	horse	m̥jɑŋ³¹  | 1276.27	Achang (Lianghe) JZ-Achang	1	CCVcT	m̥ j ɑ ŋ ³¹	176				1640	-	250
1641	Achang_Longchuan	1	273	the horse	m̥ʐaŋ³¹	the horse	m̥ ʐ a ŋ ³¹	?	?	horse	m̥ʐaŋ³¹  | 0268.28 | cf. 0761.28	Achang (Longchuan) TBL	1	CCVcT	m̥ ʐ a ŋ ³¹	176				1641	-	250
1642	Achang_Luxi	1	273	the horse	mjaŋ⁵¹	the horse	m j a ŋ ⁵¹	?	?	horse	mjaŋ⁵¹  | 0324.32	Achang (Luxi) JZ-Achang	1	CCVcT	m j a ŋ ⁵¹	176				1642	-	250
1644	Atsi	1	273	the horse	mjaŋ²¹	the horse	m j a ŋ ²¹	?	?	horse	mjaŋ²¹  | 0268.30  | cf. 0761.30	Atsi [Zaiwa] TBL	1	CCVcT	m j a ŋ ²¹	176				1644	-	250
1645	Bola	1	273	the horse	mjɔ̃³¹	the horse	m j ɔ̃ ³¹	?	?	horse	mjɔ̃³¹  | 0268.32 | cf. 0761.32	Bola (Luxi) TBL	1	CCVVT	m j ɔ̃ ∼ ³¹	176				1645	-	250
1646	Burmese_ZMYYC	1	273	the horse	mraṅḥ	the horse	m r ɑ ŋ ³	?	mraṅḥ	horse	mrɑŋ³  | 113.39	Burmese (Written) ZMYYC	1	CCVcT	m r a ṅ ḥ	176				1646	-	250
1647	Hpun	1	273	the horse	myò	the horse	m y ò	?	?	horse	myò  | 256	Hpun (Northern) EJAH-Hpun	1	CCV	m y ò	176	high / tall // horse		tall // the horse	1647	-	250
1649	Lashi	1	273	the horse	mjaŋ³³	the horse	m j a ŋ ³³	?	?	horse	mjaŋ³³  | 0268.33 | 0761.33	Leqi (Luxi) TBL	1	CCVcT	m j a ŋ ³³	176				1649	-	250
1648	Maru	1	273	the horse	mjɔ̃³⁵	the horse	m j ɔ̃ ³⁵	?	?	horse	mjɔ̃³⁵  | 0268.31 | cf. 0761.31	Langsu (Luxi) TBL	1	CCVVT	m j ɔ̃ ∼ ³⁵	176				1648	-	250
1643	Xiandao_B	1	273	the horse	m̥ʐaŋ³¹	the horse	m̥ ʐ a ŋ ³¹	?	?	horse	m̥ʐaŋ³¹ | cf. 323	Achang (Xiandao) DQ-Xiandao	1	CCVcT	m̥ ʐ a ŋ ³¹	176				1643	-	250
#
2727	Hpun	2 1 3	453	the hot weather	kălíwaí-ŋ	the wind	k ă + l í + w a í ŋ	?	?	hot weather (cf. WIND / AIR)	kălí waí-ŋ  | 0552.28	Hpun (Northern) EJAH-Hpun	2 1 3	CVCVCVc	k ă ◦ l í ◦ w aí ŋ	177				2727	-	495
#
1651	Achang_Lianghe	0 0 2	274	the house	ʑin⁵⁵	the house	ʑ i n ⁵⁵	?	?	house n	ʑin⁵⁵  | 1091.01	Achang (Lianghe) JZ-Achang	2	CVcT	ʑ i n ⁵⁵	178				1651	-	252
1652	Achang_Longchuan	0 0 2	274	the house	in⁵⁵	the house	i n ⁵⁵	?	?	house n	in⁵⁵  | 0494.28	Achang (Longchuan) TBL	2	VcT	i n ⁵⁵	178				1652	-	252
1653	Achang_Luxi	0 0 2	274	the house	ʑin³⁵	the house	ʑ i n ³⁵	?	?	house n	ʑin³⁵  | 487.22	Achang (Luxi) JZ-Achang	2	CVcT	ʑ i n ³⁵	178				1653	-	252
1655	Atsi	0 0 2	274	the house	ju̱m⁵¹	the house	j u̱ m ⁵¹	?	?	house n	ju̱m⁵¹  | 0494.30	Atsi [Zaiwa] TBL	2	CVcT	j u̱ m ⁵¹	178				1655	-	252
1656	Bola	0 0 2	274	the house	ja̱m⁵⁵	the house	j a̱ m ⁵⁵	?	?	house n	ja̱m⁵⁵  | 0494.32	Bola (Luxi) TBL	2	CVcT	j a̱ m ⁵⁵	178				1656	-	252
1657	Burmese_ZMYYC	0 0 2	274	the house	im	the house	i m ²	?	im	house n	im²  | 348.39	Burmese (Written) ZMYYC	2	Vc	i m	178				1657	-	252
1658	Hpun	0 0 2	274	the house	aíŋ	the house	a í ŋ	?	?	house n	aíŋ  | 69	Hpun (Northern) EJAH-Hpun	2	Vc	aí ŋ	178				1658	-	252
1660	Lashi	0 0 2	274	the house	jɔ̱m³³	the house	j ɔ̱ m ³³	?	?	house n	jɔ̱m³³  | 0494.33	Leqi (Luxi) TBL	2	CVcT	j ɔ̱ m ³³	178				1660	-	252
1659	Maru	0 0 2	274	the house	ja̱m³¹	the house	j a̱ m ³¹	?	?	house n	ja̱m³¹  | 0494.31	Langsu (Luxi) TBL	2	CVcT	j a̱ m ³¹	178				1659	-	252
1654	Xiandao	0 0 2	274	the house	in⁵⁵	the house	i n ⁵⁵	?	?	house n	in⁵⁵  | 0494.29	Achang (Xiandao) TBL	2	VcT	i n ⁵⁵	178				1654	-	252
#
1662	Achang_Lianghe	0 0 0 0 0 1 2	275	the husband	lɑ³¹ŋɑu⁵⁵	the husband	l ɑ ³¹ + ŋ ɑ u ⁵⁵	?	?	husband	lɑ³¹ ŋɑu⁵⁵  | 0757.40	Achang (Lianghe) JZ-Achang	1 2	CVTCVT	l ɑ ³¹ ◦ ŋ ɑu ⁵⁵	179				1662	-	255
1663	Achang_Longchuan	3 0 0 0 0 0 2	275	the husband	ȵi³¹ŋau⁵⁵	the husband	ȵ i ³¹ + ŋ a u ⁵⁵	?	?	husband	ȵi³¹ ŋau⁵⁵  | 0247.28	Achang (Longchuan) TBL	3 2	CVTCVT	ȵ i ³¹ ◦ ŋ au ⁵⁵	179				1663	-	255
1664	Achang_Luxi	0 0 0 0 0 1 2	275	the husband	laʔ³¹ŋau³⁵	the husband	l a ʔ ³¹ + ŋ a u ³⁵	?	?	husband	laʔ³¹ ŋau³⁵  | 0247.29	Achang (Luxi) JZ-Achang	1 2	CVcTCVT	l a ʔ ³¹ ◦ ŋ au ³⁵	179				1664	-	255
1666	Atsi	0 0 0 0 0 1 0	275	the husband	laŋ⁵¹	the husband	l a ŋ ⁵¹	?	?	husband	laŋ⁵¹  | 0247.30	Atsi [Zaiwa] TBL	1	CVcT	l a ŋ ⁵¹	179				1666	-	255
1667	Bola	0 0 0 7 0 1 0	275	the husband	jɔ̃³¹lɔ̃⁵⁵	the husband	j ɔ̃ ³¹ + l ɔ̃ ⁵⁵	?	?	husband	jɔ̃³¹ lɔ̃⁵⁵  | 0247.32	Bola (Luxi) TBL	7 1	CVVTCVVT	j ɔ̃ ∼ ³¹ ◦ l ɔ̃ ∼ ⁵⁵	179				1667	-	255
1668	Burmese_ZMYYC	0 0 0 0 0 1 0	275	the husband	laṅ	the husband	l ɑ ŋ ²	?	laṅ	husband	lɑŋ²  | 337.39	Burmese (Written) ZMYYC	1	CVc	l a ṅ	179				1668	-	255
1669	Hpun	0 0 0 0 4 1 0	275	the husband	ăló	the husband	ă + l ó	?	?	husband	ăló  | U.33	Hpun (Northern) EJAH-Hpun	4 1	VCV	ă ◦ l ó	179				1669	-	255
1671	Lashi	0 0 0 0 0 1 0	275	the husband	laŋ³¹	the husband	l a ŋ ³¹	?	?	husband	laŋ³¹  | 0247.33	Leqi (Luxi) TBL	1	CVcT	l a ŋ ³¹	179			the husband // river (classifier)	1671	-	255
1670	Maru	0 0 0 0 0 1 0	275	the husband	lɔ̃³¹	the husband	l ɔ̃ ³¹	?	?	husband	lɔ̃³¹  | 0247.31	Langsu (Luxi) TBL	1	CVVT	l ɔ̃ ∼ ³¹	179			the husband // river (classifier)	1670	-	255
1665	Xiandao	0 0 0 0 0 1 2	275	the husband	laʔ³¹ŋau⁵⁵	the husband	l a ʔ ³¹ + ŋ a u ⁵⁵	?	?	husband	laʔ³¹ ŋau⁵⁵  | 0247.29	Achang (Xiandao) TBL	1 2	CVcTCVT	l a ʔ ³¹ ◦ ŋ au ⁵⁵	179				1665	-	255
#
2216	Hpun	25	374	the husked rice	ʃédzì	the rice	?	?	?	rice (husked)	ʃé dzì  | 0324.42	Hpun (Northern) EJAH-Hpun	25	CVCCV	ʃ é ◦ d z ì	180				2216	-	394
#
1675	Achang_Lianghe	1 0	276	the ice	xɑn⁵⁵	the ice	x ɑ n ⁵⁵	?	?	ice	xɑn⁵⁵  | 1001.21	Achang (Lianghe) JZ-Achang	1	CVcT	x ɑ n ⁵⁵	181				1675	-	256
1680	Achang_Longchuan	3	277	the ice	kət³⁵	the ice	k ə t ³⁵	?	?	ice n	kət³⁵  | 0017.28	Achang (Longchuan) TBL	3	CVcT	k ə t ³⁵	181			to freeze // the ice	1680	-	257
1676	Achang_Longchuan_B	3	277	the ice	kət³⁵	the ice	k ə t ³⁵	?	?	ice	kət³⁵  | 11.41	Achang (Longchuan) ZMYYC	3	CVcT	k ə t ³⁵	181				1676	-	257
1677	Achang_Luxi	1 0	276	the ice	ŋan³⁵	the ice	ŋ a n ³⁵	?	?	ice	ŋan³⁵  | 144.9	Achang (Luxi) JZ-Achang	1	CVcT	ŋ a n ³⁵	181				1677	-	256
1681	Atsi	1 2	276	the ice	ŋa̱n⁵¹thuŋ²¹	the ice	ŋ a̱ n ⁵¹ + tʰ u ŋ ²¹	?	?	ice n	ŋa̱n⁵¹ thuŋ²¹  | 0017.30	Atsi [Zaiwa] TBL	1 2	CVcTCVcT	ŋ a̱ n ⁵¹ ◦ th u ŋ ²¹	181				1681	-	256
1678	Atsi_B	1 2	276	the ice	ŋa̱n⁵¹thuŋ²¹	the ice	ŋ a̱ n ⁵¹ + tʰ u ŋ ²¹	?	?	ice	ŋa̱n⁵¹ thuŋ²¹  | 11.42	Atsi [Zaiwa] ZMYYC	1 2	CVcTCVcT	ŋ a̱ n ⁵¹ ◦ th u ŋ ²¹	181				1678	-	256
1682	Bola	1 0	276	the ice	ŋɛ̱̃⁵⁵	the ice	ŋ ɛ̱̃ ⁵⁵	?	?	ice n	ŋɛ̱̃⁵⁵  | 0017.32	Bola (Luxi) TBL	1	CVVT	ŋ ɛ̱̃ ∼ ⁵⁵	181			the ice // the snow	1682	-	256
1679	Burmese_ZMYYC	5 6	279	the ice	re khai	the ice	r e ² + kʰ ɑ i ³	?	riy khai	ice	re² khɑi³  | 11.39	Burmese (Written) ZMYYC	5 6	CV_CV	r e ◦ kh ai	181				1679	-	260
1683	Lashi	1 0	276	the ice	ŋa̱n³³	the ice	ŋ a̱ n ³³	?	?	ice n	ŋa̱n³³  | 0017.33	Leqi (Luxi) TBL	1	CVcT	ŋ a̱ n ³³	181				1683	-	256
#
1401	Bola_B	0 0 0 5 6 0 0 0 0 0	238	the index finger	tɔ̱n³⁵ŋju̱ŋ³⁵	the finger	t ɔ̱ n ³⁵ + ŋ j u̱ ŋ ³⁵	?	?	index finger	tɔ̱n³⁵ ŋju̱ŋ³⁵  | 134	Bola DQ-Bola	5 6	CVcTCCVcT	t ɔ̱ n ³⁵ ◦ ŋ j u̱ ŋ ³⁵	182				1401	-	199
1388	Hpun	0 0 3 0 0 0 0 0 10 0	238	the index finger	lᴜ̀ʔsó	the finger	l ᴜ̀ + ʔ s ó	?	?	finger (index) (cp. Point at)	lᴜ̀ʔsó  | 84.33, 84.	Hpun (Northern) EJAH-Hpun	3 10	CVCV	l ᴜ̀ ʔ ◦ s ó	182				1388	-	199
1402	Lashi_B	0 0 0 5 6 0 0 0 0 0	238	the index finger	tua̱ŋ⁵⁵ŋjo̱⁵⁵	the finger	t u a̱ ŋ ⁵⁵ + ŋ j o̱ ⁵⁵	?	?	index finger	tua̱ŋ⁵⁵ ŋjo̱⁵⁵  | 7.1.1	Lashi DQ-Lashi	5 6	CVcTCCVT	t ua̱ ŋ ⁵⁵ ◦ ŋ j o̱ ⁵⁵	182				1402	-	199
1403	Maru_C	0 0 0 5 6 0 0 0 0 0	238	the index finger	tu̱m³⁵ŋju̱k⁵⁵	the finger	t u̱ m ³⁵ + ŋ j u̱ k ⁵⁵	?	?	index finger	tu̱m³⁵ ŋju̱k⁵⁵  | 7.1.1	Maru [Langsu] DQ-Langsu	5 6	CVcTCCVcT	t u̱ m ³⁵ ◦ ŋ j u̱ k ⁵⁵	182				1403	-	199
#
1278	Lashi_B	0 1 6 8 0 0 0 0 0	226	the inner ear	nə̌³³tuaŋ³³khou³³	the ear	n ə̌ ³³ + t u a ŋ ³³ + kʰ o u ³³	?	?	inner ear	nə̌³³ tuaŋ³³ khou³³  | 3.6.3	Lashi DQ-Lashi	1 6 8	CVTCVcTCVT	n ə̌ ³³ ◦ t ua ŋ ³³ ◦ kh ou ³³	183				1278	-	180
1279	Maru_C	0 1 6 8 0 0 0 0 0	226	the inner ear	nə̆³¹tuŋ³⁵khuk³¹	the ear	n ə̆ ³¹ + t u ŋ ³⁵ + kʰ u k ³¹	?	?	inner ear	nə̆³¹ tuŋ³⁵ khuk³¹  | 3.6.3	Maru [Langsu] DQ-Langsu	1 6 8	CVTCVcTCVcT	n ə̆ ³¹ ◦ t u ŋ ³⁵ ◦ kh u k ³¹	183				1279	-	180
#
1684	Achang_Lianghe	0 1 0	280	the insect	pɑu³¹	the insect	p ɑ u ³¹	?	?	insect / worm	pɑu³¹  | 796.9	Achang (Lianghe) JZ-Achang	1	CVT	p ɑu ³¹	184				1684	-	262
1685	Achang_Longchuan	0 1 0	280	the insect	pau³¹	the insect	p a u ³¹	?	?	insect / worm	pau³¹  | 0353.28	Achang (Longchuan) TBL	1	CVT	p au ³¹	184				1685	-	262
1686	Achang_Luxi	0 1 0	280	the insect	pau⁵¹	the insect	p a u ⁵¹	?	?	insect / worm	pau⁵¹  | 796.38	Achang (Luxi) JZ-Achang	1	CVT	p au ⁵¹	184	insect / worm // give / send / deliver		the insect // to deliver	1686	-	262
2799	Achang_Luxi	1 0	465	the insect	pau⁵¹	the worm	p a u ⁵¹	?	?	insect / worm	pau⁵¹  | 796.38	Achang (Luxi) JZ-Achang	1	CVT	p au ⁵¹	184	insect / worm // give / send / deliver		the insect // to deliver	2799	-	509
1688	Atsi	0 1 0	280	the insect	pau²¹	the insect	p a u ²¹	?	?	insect / worm	pau²¹  | 0353.30	Atsi [Zaiwa] TBL	1	CVT	p au ²¹	184				1688	-	262
1689	Bola	0 1 0	280	the insect	pau³¹	the insect	p a u ³¹	?	?	insect / worm	pau³¹  | 0353.32	Bola (Luxi) TBL	1	CVT	p au ³¹	184				1689	-	262
1690	Burmese_ZMYYC	0 1 0	280	the insect	puiḥ	the insect	p o ³	1	puiwḥ	insect / worm	po³  | 169.39	Burmese (Written) ZMYYC	1	CVT	p ui ḥ	184				1690	-	262
1691	Hpun	0 1 2	280	the insect	pùtaŋ	the insect	p ù + t a ŋ	?	?	insect / worm	p(h)ùtaŋ  | 1281	Hpun (Northern) EJAH-Hpun	1 2	CVCVc	p ù ◦ t a ŋ	184				1691	-	262
1693	Lashi	0 1 0	280	the insect	pou³³	the insect	p o u ³³	?	?	insect / worm	pou³³  | 0353.33	Leqi (Luxi) TBL	1	CVT	p ou ³³	184				1693	-	262
1692	Maru	0 1 0	280	the insect	puk⁵⁵	the insect	p u k ⁵⁵	?	?	insect / worm	puk⁵⁵  | 0353.31	Langsu (Luxi) TBL	1	CVcT	p u k ⁵⁵	184				1692	-	262
1687	Xiandao	0 1 0	280	the insect	pau³¹	the insect	p a u ³¹	?	?	insect / worm	pau³¹  | 0353.29	Achang (Xiandao) TBL	1	CVT	p au ³¹	184				1687	-	262
#
1695	Achang_Longchuan	0 0 1 0	281	the iron	ʂam⁵⁵	the iron	ʂ a m ⁵⁵	?	?	iron	ʂam⁵⁵  | 0054.28	Achang (Longchuan) TBL	1	CVcT	ʂ a m ⁵⁵	185				1695	-	264
1697	Atsi	0 0 1 2	281	the iron	ʃam⁵¹to̱ʔ⁵⁵	the iron	ʃ a m ⁵¹ + t o̱ ʔ ⁵⁵	?	?	iron	ʃam⁵¹ to̱ʔ⁵⁵  | 0054.30	Atsi [Zaiwa] TBL	1 2	CVcTCVcT	ʃ a m ⁵¹ ◦ t o̱ ʔ ⁵⁵	185				1697	-	264
1698	Bola	0 0 0 2	281	the iron	ta̱ʔ⁵⁵	the iron	t a̱ ʔ ⁵⁵	?	?	iron	ta̱ʔ⁵⁵  | 0054.32	Bola (Luxi) TBL	2	CVcT	t a̱ ʔ ⁵⁵	185			the iron // to stand	1698	-	264
1699	Burmese_ZMYYC	0 0 1 0	281	the iron	saṁ	the iron	s a ṁ ²	?	saṁ	iron	saṁ²  | 38.39	Burmese (Written) ZMYYC	1	CVc	s a ṁ	185				1699	-	264
1700	Hpun	0 3 1 0	281	the iron	séshéʔ	the iron	s é + sʰ é ʔ	?	?	iron	s(h)éshéʔ  | 157	Hpun (Northern) EJAH-Hpun	3 1	CVCVc	s é ◦ sh é ʔ	185				1700	-	264
1702	Lashi	4 0 0 2	281	the iron	tʃɔʔ³¹tɔ̱ʔ⁵⁵	the iron	tʃ ɔ ʔ ³¹ + t ɔ̱ ʔ ⁵⁵	?	?	iron	tʃɔʔ³¹ tɔ̱ʔ⁵⁵  | 0054.33	Leqi (Luxi) TBL	4 2	CVcTCVcT	tʃ ɔ ʔ ³¹ ◦ t ɔ̱ ʔ ⁵⁵	185				1702	-	264
1701	Maru	0 0 1 2	281	the iron	ʃɛ̃³¹tɔʔ⁵⁵	the iron	ʃ ɛ̃ ³¹ + t ɔ ʔ ⁵⁵	?	?	iron	ʃɛ̃³¹ tɔʔ⁵⁵  | 0054.31	Langsu (Luxi) TBL	1 2	CVVTCVcT	ʃ ɛ̃ ∼ ³¹ ◦ t ɔ ʔ ⁵⁵	185				1701	-	264
1696	Xiandao	0 0 1 0	281	the iron	ʂam⁵⁵	the iron	ʂ a m ⁵⁵	?	?	iron	ʂam⁵⁵  | 0054.29	Achang (Xiandao) TBL	1	CVcT	ʂ a m ⁵⁵	185				1696	-	264
#
1709	Atsi	0 0 3 2	282	the joint	vui²¹mjoʔ²¹	the joint	v u i ²¹ + m j o ʔ ²¹	?	?	joint nbp	vui²¹ mjoʔ²¹  | 0136.30	Atsi [Zaiwa] TBL	3 2	CVTCCVcT	v ui ²¹ ◦ m j o ʔ ²¹	186				1709	-	265
1710	Bola	4 5	284	the joint	u³¹tshaʔ⁵⁵	the joint	u ³¹ + tsʰ a ʔ ⁵⁵	?	?	joint nbp	u³¹ tshaʔ⁵⁵  | 0136.32	Bola (Luxi) TBL	4 5	VTCVcT	u ³¹ ◦ tsh a ʔ ⁵⁵	186				1710	-	268
1704	Bola_B	4 5	284	the joint	u³¹tsʰaʔ⁵⁵	the joint	u ³¹ + tsʰ a ʔ ⁵⁵	?	?	joint	u³¹ tsʰaʔ⁵⁵  | 162	Bola DQ-Bola	4 5	VTCVcT	u ³¹ ◦ tsʰ a ʔ ⁵⁵	186				1704	-	268
1711	Lashi	0 6 0 2	282	the joint	jou³³mjɔʔ³¹	the joint	j o u ³³ + m j ɔ ʔ ³¹	?	?	joint nbp	jou³³ mjɔʔ³¹  | 0136.33	Leqi (Luxi) TBL	6 2	CVTCCVcT	j ou ³³ ◦ m j ɔ ʔ ³¹	186				1711	-	265
1705	Lashi_B	0 6 0 2	282	the joint	jou³³mjɔʔ³¹	the joint	j o u ³³ + m j ɔ ʔ ³¹	?	?	joint	jou³³ mjɔʔ³¹  | 8.9	Lashi DQ-Lashi	6 2	CVTCCVcT	j ou ³³ ◦ m j ɔ ʔ ³¹	186				1705	-	265
1708	Xiandao	1 0 0 2	282	the joint	a³¹ɲɔʔ⁵⁵	the joint	a ³¹ + ɲ ɔ ʔ ⁵⁵	?	?	joint nbp	a³¹ ɲɔʔ⁵⁵  | 0136.29	Achang (Xiandao) TBL	1 2	VTCVcT	a ³¹ ◦ ɲ ɔ ʔ ⁵⁵	186				1708	-	265
1703	Xiandao_B	1 0 0 2	282	the joint	a³¹ɲɔʔ⁵⁵	the joint	a ³¹ + ɲ ɔ ʔ ⁵⁵	?	?	joint	a³¹ ɲɔʔ⁵⁵  | 162	Achang (Xiandao) DQ-Xiandao	1 2	VTCVcT	a ³¹ ◦ ɲ ɔ ʔ ⁵⁵	186				1703	-	265
#
1706	Hpun	0 8	283	the joint (of bamboo)	tà	the joint	t à	?	?	joint (of bamboo)	tà  | 34	Hpun (Northern) EJAH-Hpun	8	CV	t à	187				1706	-	266
#
1707	Hpun	9 10 11	285	the joint (of bone)	ăʀùkàp	the joint	ă + ʀ ù + k à p	?	?	joint (of bone)	ăʀù kàp  | N.7	Hpun (Northern) EJAH-Hpun	9 10 11	VCVCVc	ă ◦ ʀ ù ◦ k à p	188				1707	-	269
#
1585	Achang_Longchuan_C	0 1 0 0 8 0 0 0 0 0 0	267	the joint of hand	lɔʔ⁵⁵tɔʔ⁵⁵	the hand	l ɔ ʔ ⁵⁵ + t ɔ ʔ ⁵⁵	?	?	joint of hand	lɔʔ⁵⁵ tɔʔ⁵⁵  | 132.1	Achang (Longchuan) JZ-Achang	1 8	CVcTCVcT	l ɔ ʔ ⁵⁵ ◦ t ɔ ʔ ⁵⁵	189				1585	-	241
#
2267	Hpun	25	382	the journey	khăʀì	the road	?	?	?	road / journey	khăʀì  | 0630.19	Hpun (Northern) EJAH-Hpun	25	CVCV	kh ă ◦ ʀ ì	190				2267	-	407
#
1713	Achang_Lianghe	0 0 8 9 10 0 0 0 0 0	286	the knee	khɯ⁵⁵ɕi⁵⁵tho³¹	the knee	kʰ ɯ ⁵⁵ + ɕ i ⁵⁵ + tʰ o ³¹	?	?	knee	khɯ⁵⁵ ɕi⁵⁵ tho³¹  | 1614.10	Achang (Lianghe) JZ-Achang	8 9 10	CVTCVTCVT	kh ɯ ⁵⁵ ◦ ɕ i ⁵⁵ ◦ th o ³¹	191				1713	-	270
1724	Achang_Longchuan	1 2 0 0 0 0 0 0 0 0	286	the knee	tɕhi⁵⁵ȵɔʔ⁵⁵	the knee	tɕʰ i ⁵⁵ + ȵ ɔ ʔ ⁵⁵	?	?	knee n	tɕhi⁵⁵ ȵɔʔ⁵⁵  | 0101.28	Achang (Longchuan) TBL	1 2	CVTCVcT	tɕh i ⁵⁵ ◦ ȵ ɔ ʔ ⁵⁵	191				1724	-	270
1714	Achang_Longchuan_C	1 2 0 0 0 0 0 0 0 0	286	the knee	tɕhi⁵⁵ȵɔʔ⁵⁵	the knee	tɕʰ i ⁵⁵ + ȵ ɔ ʔ ⁵⁵	?	?	knee	tɕhi⁵⁵ ȵɔʔ⁵⁵  | 0811.36	Achang (Longchuan) JZ-Achang	1 2	CVTCVcT	tɕh i ⁵⁵ ◦ ȵ ɔ ʔ ⁵⁵	191				1714	-	270
