# EDICTOR
@modified: 2016-02-15 15:48
#
ID	ORIGINAL_TAXNAME	TOKENS	DOCULECT	CONCEPT	POS	STEDT_SRCID	COGID	STEDT_RN	STEDT_REFLEX	CONCEPT_ID	NOTE	SOURCE	STEDT_CONCEPT	IPA	ORIGINAL_ENTRY	ORIGINAL_CONCEPT
5921		r ɑ j ²	Written_Burmese	to laugh	verb	1735.26	806	430499	rɑj²	1735		TBL	laugh / smile	rɑj²		
#
2266	Achang (Longchuan) TBL	a ³¹ ◦ x ʐ o ʔ ⁵⁵	Achang_Longchuan	the leaf	noun	0376.28	274	364256	a³¹xʐoʔ⁵⁵	0376		TBL	leaf	a³¹xʐoʔ⁵⁵	a³¹ xʐoʔ⁵⁵  | 0376.28	leaf
2268	Atsi [Zaiwa] TBL	a ²¹ ◦ x a ʔ ⁵⁵	Atsi	the leaf	noun	0376.30	274	364258	a²¹xaʔ⁵⁵	0376		TBL	leaf	a²¹xaʔ⁵⁵	a²¹ xaʔ⁵⁵  | 0376.30	leaf
2269	Bola (Luxi) TBL	s a k ⁵⁵ ◦ f a ʔ ⁵⁵	Bola	the leaf	noun	0376.32	274	364260	sak⁵⁵faʔ⁵⁵	0376		TBL	leaf	sak⁵⁵faʔ⁵⁵	sak⁵⁵ faʔ⁵⁵  | 0376.32	leaf
2272	Leqi (Luxi) TBL	a ³¹ ◦ f u̱ ʔ ⁵⁵	Lashi	the leaf	noun	0376.33	274	364261	a³¹fu̱ʔ⁵⁵	0376		TBL	leaf	a³¹fu̱ʔ⁵⁵	a³¹ fu̱ʔ⁵⁵  | 0376.33	leaf
2273	Langsu (Luxi) TBL	ph ɔ ʔ ⁵⁵	Maru	the leaf	noun	0376.31	274	364259	fɔʔ⁵⁵	0376		TBL	leaf	phɔʔ⁵⁵	phɔʔ⁵⁵  | 0376.31	leaf
2275	Achang (Xiandao) TBL	a ³¹ ◦ x ʐ o ʔ ⁵⁵	Xiandao	the leaf	noun	0376.29	274	364257	a³¹xʐoʔ⁵⁵	0376		TBL	leaf	a³¹xʐoʔ⁵⁵	a³¹ xʐoʔ⁵⁵  | 0376.29	leaf
2276	Burmese (Written) ZMYYC	a ◦ r o₁ k	Old_Burmese	the leaf	noun	?	274	?		?		HILL/ZMYYC	leaf	a ro₁k	a ro₁k | ?	leaf
5419		ɑ ⁵³ ◦ j w ɛ ʔ ⁴	Rangoon	the leaf	noun	0376.27	274	364255	ɑ⁵³jwɛʔ⁴	0376		TBL	leaf	ɑ⁵³jwɛʔ⁴		
5859		ɑ ¹ ◦ r w ɑ k ⁴	Written_Burmese	the leaf	noun	0376.26	274	364254	ɑ¹rwɑk⁴	0376		TBL	leaf	ɑ¹rwɑk⁴		
#
2299	Achang (Longchuan) TBL	l ɔ ʔ ³¹ ◦ n a m ³¹ ◦ p a ³¹	Achang_Longchuan	left	other	0710.28	839	381551	lɔʔ³¹nam³¹pa³¹	0710		TBL	left	lɔʔ³¹nam³¹pa³¹	lɔʔ³¹ nam³¹ pa³¹  | 0710.28	left n/adv
2301	Atsi [Zaiwa] TBL	l o ʔ ³¹ ◦ p a̱ i ²¹	Atsi	left	other	0710.30	839	381553	loʔ³¹pa̱i²¹	0710		TBL	left	loʔ³¹pa̱i²¹	loʔ³¹ pa̱i²¹  | 0710.30	left n/adv
2303	Bola (Luxi) TBL	l a ʔ ³¹ ◦ k a̱ u ŋ ³⁵	Bola	left	other	0710.32	839	381555	laʔ³¹ka̱uŋ³⁵	0710		TBL	left	laʔ³¹ka̱uŋ³⁵	laʔ³¹ ka̱uŋ³⁵  | 0710.32	left n/adv
2305	Burmese (Written) ZMYYC	v ai	Burmese	left	other	53.39	858	?		53		HILL/ZMYYC	left	vai	wɑi³  | 53.39	left
2306	Hpun (Northern) EJAH-Hpun	l ᴜ̀ ʔ ◦ p í	Hpun	left	other	84.33, 84.	839	?		84		EJAH-Hpun	left (hand) (? cp. Fist)	lᴜ̀ʔpí	lᴜ̀ʔ pí  | 84.33, 84.	left (hand) (? cp. Fist)
2307	Leqi (Luxi) TBL	l ɔ ʔ ³¹ ◦ p e̱ i ⁵⁵	Lashi	left	other	0710.33	839	381556	lɔʔ³¹pe̱i⁵⁵	0710		TBL	left	lɔʔ³¹pe̱i⁵⁵	lɔʔ³¹ pe̱i⁵⁵  | 0710.33	left n/adv
2308	Langsu (Luxi) TBL	l ɔ ʔ ³¹ ◦ k a̱ u ŋ ³⁵	Maru	left	other	0710.31	839	381554	lɔʔ³¹ka̱uŋ³⁵	0710		TBL	left	lɔʔ³¹ka̱uŋ³⁵	lɔʔ³¹ ka̱uŋ³⁵  | 0710.31	left n/adv
2310	Achang (Xiandao) TBL	l ɔ ʔ ⁵⁵ ◦ x a ⁵⁵	Xiandao	left	other	0710.29	839	381552	lɔʔ⁵⁵xa⁵⁵	0710		TBL	left	lɔʔ⁵⁵xa⁵⁵	lɔʔ⁵⁵ xa⁵⁵  | 0710.29	left n/adv
2312	Burmese (Written) ZMYYC	v ai	Old_Burmese	left	other	?	858	?		?		HILL/ZMYYC	left	vai	vai | ?	left
5605		w ɛ ⁵⁵	Rangoon	left	other	0710.27	858	381550	wɛ⁵⁵	0710		TBL	left	wɛ⁵⁵		
5606		b ɛ ²²	Rangoon	left	other	0710.27	9	381579	bɛ²²	0710		TBL	left	bɛ²²		
6041		w ɑ i ³	Written_Burmese	left	other	0710.26	858	381549	wɑi³	0710		TBL	left	wɑi³		
6042		bʰ ɑ j ²	Written_Burmese	left	other	0710.26	9	381578	bhɑj²	0710		TBL	left	bʰɑj²		
#
2345	Bola (Luxi) TBL	j a ʔ ³¹	Bola	to lick	verb	1674.32	808	427688	jaʔ³¹	1674		TBL	lick / lap	jaʔ³¹	jaʔ³¹  | 1674.32	lick
2349	Leqi (Luxi) TBL	j ɔː ʔ ³¹	Lashi	to lick	verb	1674.33	808	427689	jɔːʔ³¹	1674		TBL	lick / lap	jɔːʔ³¹	jɔːʔ³¹  | 1674.33	lick
2352	Langsu (Luxi) TBL	j ɔ ʔ ³¹	Maru	to lick	verb	1674.31	808	427687	jɔʔ³¹	1674		TBL	lick / lap	jɔʔ³¹	jɔʔ³¹  | 1674.31	lick
2355	Burmese (Written) ZMYYC	l y a k	Old_Burmese	to lick	verb	?	808	?		?		HILL/ZMYYC	lick	lyak	lyak | ?	lick
5642		j ɛ ʔ ⁴	Rangoon	to lick	verb	1674.27	808	427683	jɛʔ⁴	1674		TBL	lick / lap	jɛʔ⁴		
6078		j ɑ k ⁴	Written_Burmese	to lick	verb	1674.26	808	427682	jɑk⁴	1674		TBL	lick / lap	jɑk⁴		
#
2357	Achang (Longchuan) TBL	ŋ̊ a ⁵⁵	Achang_Longchuan	to lie down	verb	1661.28	810	427055	ŋ̊a⁵⁵	1661		TBL	lie down	ŋ̊a⁵⁵	ŋ̊a⁵⁵  | 1661.28	lie down v.
2358	Atsi [Zaiwa] TBL	l e ʔ ²¹	Atsi	to lie down	verb	1661.30	809	427057	leʔ²¹	1661		TBL	lie down	leʔ²¹	leʔ²¹  | 1661.30	lie down v.
2359	Bola (Luxi) TBL	l a ŋ ³⁵	Bola	to lie down	verb	1661.32	809	427059	laŋ³⁵	1661		TBL	lie down	laŋ³⁵	laŋ³⁵  | 1661.32	lie down v.
2360	Leqi (Luxi) TBL	l əː ŋ ³¹	Lashi	to lie down	verb	1661.33	809	427060	ləːŋ³¹	1661		TBL	lie down	ləːŋ³¹	ləːŋ³¹  | 1661.33	lie down v.
2361	Langsu (Luxi) TBL	l a ŋ ³⁵	Maru	to lie down	verb	1661.31	809	427058	laŋ³⁵	1661		TBL	lie down	laŋ³⁵	laŋ³⁵  | 1661.31	lie down v.
2362	Achang (Xiandao) TBL	ɲ ɛ ŋ ⁵⁵	Xiandao	to lie down	verb	1661.29	810	427056	ɲɛŋ⁵⁵	1661		TBL	lie down	ɲɛŋ⁵⁵	ɲɛŋ⁵⁵  | 1661.29	lie down v.
5517		t õ ⁵⁵ ◦ l õ ⁵⁵ ◦ ɬ ɛ ⁵⁵	Rangoon	to lie down	verb	1661.27	10	427054	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵	1661		TBL	lie down	tõ⁵⁵lõ⁵⁵ɬɛ⁵⁵		
5955		t u ṁ ³ ◦ l u ṁ ³ ◦ hl ɑ i ³	Written_Burmese	to lie down	verb	1661.26	10	427053	tuṁ³luṁ³hlɑi³	1661		TBL	lie down	tuṁ³luṁ³hlɑi³		
#
2393	Achang (Longchuan) TBL	ʑ a ŋ ⁵⁵	Achang_Longchuan	light (of weight)	other	1015.28	903	397303	ʑaŋ⁵⁵	1015		TBL	light (weight)	ʑaŋ⁵⁵	ʑaŋ⁵⁵  | 1015.28	light (weight)
2394	Atsi [Zaiwa] TBL	s o m ²¹	Atsi	light (of weight)	other	1015.30	891	397305	som²¹	1015		TBL	light (weight)	som²¹	som²¹  | 1015.30	light (weight)
2395	Bola (Luxi) TBL	s ø̃ ∼ ³⁵	Bola	light (of weight)	other	1015.32	891	397307	sø̃³⁵	1015		TBL	light (weight)	sø̃³⁵	sø̃³⁵  | 1015.32	light (weight)
2396	Leqi (Luxi) TBL	s uː m ⁵⁵	Lashi	light (of weight)	other	1015.33	891	397308	suːm⁵⁵	1015		TBL	light (weight)	suːm⁵⁵	suːm⁵⁵  | 1015.33	light (weight)
2397	Langsu (Luxi) TBL	s u m ³⁵	Maru	light (of weight)	other	1015.31	891	397306	sum³⁵	1015		TBL	light (weight)	sum³⁵	sum³⁵  | 1015.31	light (weight)
2398	Achang (Xiandao) TBL	j a ŋ ⁵⁵	Xiandao	light (of weight)	other	1015.29	903	397304	jaŋ⁵⁵	1015		TBL	light (weight)	jaŋ⁵⁵	jaŋ⁵⁵  | 1015.29	light (weight)
5482		p ɔ ⁵³	Rangoon	light (of weight)	other	1015.27	925	397302	pɔ⁵³	1015		TBL	light (weight)	pɔ⁵³		
5920		p ɔ ¹	Written_Burmese	light (of weight)	other	1015.26	925	397301	pɔ¹	1015		TBL	light (weight)	pɔ¹		
#
2420	Achang (Longchuan) TBL	a ³¹ ◦ ʂ ə ŋ ³¹	Achang_Longchuan	the liver	noun	0145.28	296	352463	a³¹ʂəŋ³¹	0145		TBL	liver	a³¹ʂəŋ³¹	a³¹ ʂəŋ³¹  | 0145.28	liver nbp
2423	Atsi [Zaiwa] TBL	s i ŋ ²¹	Atsi	the liver	noun	0145.30	296	352465	siŋ²¹	0145		TBL	liver	siŋ²¹	siŋ²¹  | 0145.30	liver nbp
2426	Bola (Luxi) TBL	s a ŋ ³⁵	Bola	the liver	noun	0145.32	296	352467	saŋ³⁵	0145		TBL	liver	saŋ³⁵	saŋ³⁵  | 0145.32	liver nbp
2431	Leqi (Luxi) TBL	s ə ŋ ⁵⁵	Lashi	the liver	noun	0145.33	296	352468	səŋ⁵⁵	0145		TBL	liver	səŋ⁵⁵	səŋ⁵⁵  | 0145.33	liver nbp
2434	Langsu (Luxi) TBL	s a ŋ ³⁵	Maru	the liver	noun	0145.31	296	352466	saŋ³⁵	0145		TBL	liver	saŋ³⁵	saŋ³⁵  | 0145.31	liver nbp
2436	Achang (Xiandao) TBL	a ³¹ ◦ ʂ ɯ ŋ ³¹	Xiandao	the liver	noun	0145.29	296	352464	a³¹ʂɯŋ³¹	0145		TBL	liver	a³¹ʂɯŋ³¹	a³¹ ʂɯŋ³¹  | 0145.29	liver nbp
5610		ɑ ⁵³ ◦ tθ ɛ ⁵⁵	Rangoon	the liver	noun	0145.27	296	352462	ɑ⁵³tθɛ⁵⁵	0145		TBL	liver	ɑ⁵³tθɛ⁵⁵		
6046		ɑ ¹ ◦ tθ ɑ ȵ ³	Written_Burmese	the liver	noun	0145.26	296	352461	ɑ¹tθɑȵ³	0145		TBL	liver	ɑ¹tθɑȵ³		
#
2444	Achang (Longchuan) TBL	s ə ŋ ⁵⁵	Achang_Longchuan	long	other	0972.28	950	395101	səŋ⁵⁵	0972		TBL	long	səŋ⁵⁵	səŋ⁵⁵  | 0972.28	long adj
2447	Atsi [Zaiwa] TBL	x i ŋ ⁵¹	Atsi	long	other	0972.30	950	395103	xiŋ⁵¹	0972		TBL	long	xiŋ⁵¹	xiŋ⁵¹  | 0972.30	long adj
2449	Bola (Luxi) TBL	x a ŋ ⁵⁵	Bola	long	other	0972.32	950	395105	xaŋ⁵⁵	0972		TBL	long	xaŋ⁵⁵	xaŋ⁵⁵  | 0972.32	long adj
2450	Burmese (Written) ZMYYC	rh a ññ	Burmese	long	other	809.39	950	?		809		HILL/ZMYYC	long	rhaññ	hrɑȵ²  | 809.39	long
2451	Hpun (Northern) EJAH-Hpun	x a í ŋ	Hpun	long	other	0055.03	950	347800	xa⁵³	0055		EJAH-Hpun	long	xaí-ŋ	xaí-ŋ, xrái-ŋ  | 0055.03	long
2452	Leqi (Luxi) TBL	ʃ ə̱ː ŋ ³³	Lashi	long	other	0972.33	950	395106	ʃə̱ːŋ³³	0972		TBL	long	ʃə̱ːŋ³³	ʃə̱ːŋ³³  | 0972.33	long adj
2453	Langsu (Luxi) TBL	x a ŋ ³¹	Maru	long	other	0972.31	950	395104	xaŋ³¹	0972		TBL	long	xaŋ³¹	xaŋ³¹  | 0972.31	long adj
2455	Achang (Xiandao) TBL	s ɤ ŋ ⁵⁵	Xiandao	long	other	0972.29	950	395102	sɤŋ⁵⁵	0972		TBL	long	sɤŋ⁵⁵	sɤŋ⁵⁵  | 0972.29	long adj
2456	Burmese (Written) ZMYYC	rh a ñ	Old_Burmese	long	other	?	950	?		?		HILL/ZMYYC	long	rhañ	rhañ | ?	long
5612		ɕ e ²²	Rangoon	long	other	0972.27	950	395100	ɕe²²	0972		TBL	long	ɕe²²		
6048		hr ɑ ȵ ²	Written_Burmese	long	other	0972.26	950	395099	hrɑȵ²	0972		TBL	long	hrɑȵ²		
#
2468	Achang (Longchuan) TBL	ʂ a n ³¹	Achang_Longchuan	the louse	noun	0356.28	299	363228	ʂan³¹	0356		TBL	louse	ʂan³¹	ʂan³¹  | 0356.28	louse n
2471	Atsi [Zaiwa] TBL	ʃ i n ²¹	Atsi	the louse	noun	0356.30	299	363230	ʃin²¹	0356		TBL	louse	ʃin²¹	ʃin²¹  | 0356.30	louse n
2473	Bola (Luxi) TBL	ʃ ɔ n ³⁵	Bola	the louse	noun	0356.32	299	363232	ʃɔn³⁵	0356		TBL	louse	ʃɔn³⁵	ʃɔn³⁵  | 0356.32	louse n
2475	Leqi (Luxi) TBL	ʃ ɛ̱ n ⁵⁵	Lashi	the louse	noun	0356.33	299	363233	ʃɛ̱n⁵⁵	0356		TBL	louse	ʃɛ̱n⁵⁵	ʃɛ̱n⁵⁵  | 0356.33	louse n
2476	Langsu (Luxi) TBL	ʃ i ŋ ³⁵	Maru	the louse	noun	0356.31	299	363231	ʃiŋ³⁵	0356		TBL	louse	ʃiŋ³⁵	ʃiŋ³⁵  | 0356.31	louse n
2478	Achang (Xiandao) TBL	ʂ a n ³¹	Xiandao	the louse	noun	0356.29	299	363229	ʂan³¹	0356		TBL	louse	ʂan³¹	ʂan³¹  | 0356.29	louse n
5280		tθ ɑ̃ ∼ ⁵⁵	Rangoon	the louse	noun	0356.27	299	363227	tθɑ̃⁵⁵	0356		TBL	louse	tθɑ̃⁵⁵		
5722		tθ ɑ n ³	Written_Burmese	the louse	noun	0356.26	299	363226	tθɑn³	0356		TBL	louse	tθɑn³		
#
2489	Achang (Longchuan) TBL	i ³¹ ◦ tɕ i ⁵⁵	Achang_Longchuan	the man (male human)	noun	0173.28	300	353911	i³¹tɕi⁵⁵	0173		TBL	man	i³¹tɕi⁵⁵	i³¹ tɕi⁵⁵  | 0173.28	man n
2492	Atsi [Zaiwa] TBL	j u ʔ ²¹ ◦ k e ⁵¹	Atsi	the man (male human)	noun	0173.30	300	353913	juʔ²¹ke⁵¹	0173		TBL	man	juʔ²¹ke⁵¹	juʔ²¹ ke⁵¹  | 0173.30	man n
2494	Bola (Luxi) TBL	j a u ʔ ³¹ ◦ k a i ⁵⁵	Bola	the man (male human)	noun	0173.32	300	353915	jauʔ³¹kai⁵⁵	0173		TBL	man	jauʔ³¹kai⁵⁵	jauʔ³¹ kai⁵⁵  | 0173.32	man n
2497	Leqi (Luxi) TBL	j u ʔ ⁵⁵ ◦ k ɛ ³¹	Lashi	the man (male human)	noun	0173.33	300	353916	juʔ⁵⁵kɛ³¹	0173		TBL	man	juʔ⁵⁵kɛ³¹	juʔ⁵⁵ kɛ³¹  | 0173.33	man n
2498	Langsu (Luxi) TBL	j a u k ³¹ ◦ k a i ³¹	Maru	the man (male human)	noun	0173.31	300	353914	jauk³¹kai³¹	0173		TBL	man	jauk³¹kai³¹	jauk³¹ kai³¹  | 0173.31	man n
2500	Achang (Xiandao) TBL	j u ʔ ³¹ ◦ ɕ ɛ ⁵⁵	Xiandao	the man (male human)	noun	0173.29	300	353912	juʔ ³¹ɕɛ⁵⁵	0173		TBL	man	juʔ³¹ɕɛ⁵⁵	juʔ ³¹ ɕɛ⁵⁵  | 0173.29	man n
5369		j ɑ u ʔ ⁴ ◦ ʨ ɑ ⁵⁵	Rangoon	the man (male human)	noun	0173.27	300	353910	jɑuʔ⁴tɕɑ⁵⁵	0173		TBL	man	jɑuʔ⁴ʨɑ⁵⁵		
5809		j ɔ k ⁴ ◦ k j ɑ ³	Written_Burmese	the man (male human)	noun	0173.26	300	353909	jɔk⁴kjɑ³	0173		TBL	man	jɔk⁴kjɑ³		
#
2504	Achang (Longchuan) TBL	ȵ ɔ ³¹	Achang_Longchuan	many	other	0987.28	998	395865	ȵɔ³¹	0987		TBL	many / much	ȵɔ³¹	ȵɔ³¹  | 0987.28	many / much adj
2507	Atsi [Zaiwa] TBL	m j o ²¹	Atsi	many	other	0987.30	998	395867	mjo²¹	0987		TBL	many / much	mjo²¹	mjo²¹  | 0987.30	many / much adj
2509	Bola (Luxi) TBL	m j a ³¹	Bola	many	other	0987.32	998	395869	mja³¹	0987		TBL	many / much	mja³¹	mja³¹  | 0987.32	many / much adj
2512	Leqi (Luxi) TBL	m j ɔː ³³	Lashi	many	other	0987.33	998	395870	mjɔː³³	0987		TBL	many / much	mjɔː³³	mjɔː³³  | 0987.33	many / much adj
2513	Langsu (Luxi) TBL	m j ɔ ³⁵	Maru	many	other	0987.31	998	395868	mjɔ³⁵	0987		TBL	many / much	mjɔ³⁵	mjɔ³⁵  | 0987.31	many / much adj
2515	Achang (Xiandao) TBL	ȵ ɔ ³¹	Xiandao	many	other	0987.29	998	395866	ȵɔ³¹	0987		TBL	many / much	ȵɔ³¹	ȵɔ³¹  | 0987.29	many / much adj
2516	Burmese (Written) ZMYYC	m y ā ḥ	Old_Burmese	many	other	1	998	?		1		HILL/ZMYYC	many / much	myāḥ	myāḥ | 1	many / much
5269		m j ɑ ⁵⁵	Rangoon	many	other	0987.27	998	395864	mjɑ⁵⁵	0987		TBL	many / much	mjɑ⁵⁵		
5711		m j ɑ ³	Written_Burmese	many	other	0987.26	998	395863	mjɑ³	0987		TBL	many / much	mjɑ³		
#
2528	Burmese (Written) ZMYYC	a ◦ s ā ḥ	Burmese	the meat	noun	399.39	307	?		399		HILL/ZMYYC	meat / flesh	a sāḥ	ɑ¹ thɑ³  | 399.39	meat / flesh
2534	Achang (Longchuan) TBL	ʂ u a ³¹	Achang_Longchuan	the meat	noun	0443.28	307	367712	ʂua³¹	0443	bad concept	TBL	meat	ʂua³¹	ʂua³¹  | 0443.28	meat n
2535	Atsi [Zaiwa] TBL	ʃ o ²¹	Atsi	the meat	noun	0443.30	307	367714	ʃo²¹	0443	bad concept	TBL	meat	ʃo²¹	ʃo²¹  | 0443.30	meat n
2536	Bola (Luxi) TBL	ʃ a ³⁵	Bola	the meat	noun	0443.32	307	367716	ʃa³⁵	0443	bad concept	TBL	meat	ʃa³⁵	ʃa³⁵  | 0443.32	meat n
2537	Leqi (Luxi) TBL	ʃ o ⁵⁵	Lashi	the meat	noun	0443.33	307	367717	ʃo⁵⁵	0443	bad concept	TBL	meat	ʃo⁵⁵	ʃo⁵⁵  | 0443.33	meat n
2538	Langsu (Luxi) TBL	ʃ ɔ ³⁵	Maru	the meat	noun	0443.31	307	367715	ʃɔ³⁵	0443	bad concept	TBL	meat	ʃɔ³⁵	ʃɔ³⁵  | 0443.31	meat n
2539	Achang (Xiandao) TBL	ʂ ɔ ³¹	Xiandao	the meat	noun	0443.29	307	367713	ʂɔ³¹	0443	bad concept	TBL	meat	ʂɔ³¹	ʂɔ³¹  | 0443.29	meat n
2540	Burmese (Written) ZMYYC	a ◦ s ā ḥ	Old_Burmese	the meat	noun	?	307	?		?		HILL/ZMYYC	meat / flesh	a sāḥ	a sāḥ | ?	meat / flesh
5457		ɑ ⁵³ ◦ tθ ɑ ⁵⁵	Rangoon	the meat	noun	0443.27	307	367711	ɑ⁵³tθɑ⁵⁵	0443		TBL	meat	ɑ⁵³tθɑ⁵⁵		
5896		ɑ ¹ ◦ tθ ɑ ³	Written_Burmese	the meat	noun	0443.26	307	367710	ɑ¹tθɑ³	0443		TBL	meat	ɑ¹tθɑ³		
#
2602	Achang (Longchuan) TBL	ph ă ³¹ ◦ l ɔ ʔ ³¹	Achang_Longchuan	the moon	noun	0004.28	319	345172	phă³¹lɔʔ³¹	0004		TBL	moon	phă³¹lɔʔ³¹	phă³¹ lɔʔ³¹  | 0004.28	moon
2604	Atsi [Zaiwa] TBL	l o̱ ⁵⁵ ◦ m o ⁵⁵	Atsi	the moon	noun	0004.30	319	345174	lo̱⁵⁵mo⁵⁵	0004		TBL	moon	lo̱⁵⁵mo⁵⁵	lo̱⁵⁵ mo⁵⁵  | 0004.30	moon
2606	Bola (Luxi) TBL	l ɛ̱̃ ∼ ³⁵ ◦ m a ³¹	Bola	the moon	noun	0004.32	319	345176	lɛ̱̃³⁵ma³¹	0004		TBL	moon	lɛ̱̃³⁵ma³¹	lɛ̱̃³⁵ ma³¹  | 0004.32	moon
2609	Leqi (Luxi) TBL	l o̱ ⁵³	Lashi	the moon	noun	0004.33	319	345177	lo̱⁵³	0004		TBL	moon	lo̱⁵³	lo̱⁵³  | 0004.33	moon
2610	Langsu (Luxi) TBL	l ɔ̱ ⁵⁵	Maru	the moon	noun	0004.31	319	345175	lɔ̱⁵⁵	0004		TBL	moon	lɔ̱⁵⁵	lɔ̱⁵⁵  | 0004.31	moon
2611	Achang (Xiandao) TBL	p a u ⁵⁵ ◦ l̥ ɔ ³¹	Xiandao	the moon	noun	0004.29	319	345173	pau⁵⁵l̥ɔ³¹	0004		TBL	moon	pau⁵⁵l̥ɔ³¹	pau⁵⁵ l̥ɔ³¹  | 0004.29	moon
2612	Burmese (Written) ZMYYC	l a ʔ	Old_Burmese	the moon	noun	?	319	?		?		HILL/ZMYYC	moon	laʔ	laʔ | ?	moon
5548		l ɑ ⁵³	Rangoon	the moon	noun	0004.27	319	345171	lɑ⁵³	0004		TBL	moon	lɑ⁵³		
5985		l ɑ ¹	Written_Burmese	the moon	noun	0004.26	319	345170	lɑ¹	0004		TBL	moon	lɑ¹		
#
2627	Achang (Longchuan) TBL	m a u ʔ ⁵¹	Achang_Longchuan	the mother	noun	0219.28	323	356316	mauʔ⁵¹	0219		TBL	mother	mauʔ⁵¹	mauʔ⁵¹  | 0219.28	mother
2630	Atsi [Zaiwa] TBL	a ⁵⁵ ◦ n u ²¹	Atsi	the mother	noun	0219.30	323	356318	a⁵⁵nu²¹	0219		TBL	mother	a⁵⁵nu²¹	a⁵⁵ nu²¹  | 0219.30	mother
2631	Bola (Luxi) TBL	a ³¹ ◦ n u ŋ ⁵⁵	Bola	the mother	noun	0219.32	323	356320	a³¹nuŋ⁵⁵	0219		TBL	mother	a³¹nuŋ⁵⁵	a³¹ nuŋ⁵⁵  | 0219.32	mother
2634	Leqi (Luxi) TBL	a ⁵⁵ ◦ m j i̱ ⁵³	Lashi	the mother	noun	0219.33	323	356321	a⁵⁵mji̱⁵³	0219		TBL	mother	a⁵⁵mji̱⁵³	a⁵⁵ mji̱⁵³  | 0219.33	mother
2635	Langsu (Luxi) TBL	a ⁵⁵ ◦ m j i̱ ⁵⁵	Maru	the mother	noun	0219.31	323	356319	a⁵⁵mji̱⁵⁵	0219		TBL	mother	a⁵⁵mji̱⁵⁵	a⁵⁵ mji̱⁵⁵  | 0219.31	mother
2637	Achang (Xiandao) TBL	m ɛ ³¹	Xiandao	the mother	noun	0219.29	323	356317	mɛ⁵¹	0219		TBL	mother	mɛ³¹	mɛ³¹  | 0219.29	mother
2638	Burmese (Written) ZMYYC	a ◦ m i y	Old_Burmese	the mother	noun	?	323	?		?		HILL/ZMYYC	mother	a miy	a miy | ?	mother
5297		ɑ ⁵³ ◦ m e ²²	Rangoon	the mother	noun	0219.27	323	356315	ɑ⁵³me²²	0219		TBL	mother	ɑ⁵³me²²		
5739		ɑ ¹ ◦ m e ²	Written_Burmese	the mother	noun	0219.26	323	356314	ɑ¹me²	0219		TBL	mother	ɑ¹me²		
#
2641	Achang (Longchuan) TBL	p u m ⁵⁵	Achang_Longchuan	the mountain	noun	0023.28	325	346152	pum⁵⁵	0023		TBL	hill / mountain	pum⁵⁵	pum⁵⁵  | 0023.28	hill / mountain n
2644	Atsi [Zaiwa] TBL	p u m ⁵¹	Atsi	the mountain	noun	0023.30	325	346154	pum⁵¹	0023		TBL	hill / mountain	pum⁵¹	pum⁵¹  | 0023.30	hill / mountain n
2646	Bola (Luxi) TBL	p a m ⁵⁵	Bola	the mountain	noun	0023.32	325	346156	pam⁵⁵	0023		TBL	hill / mountain	pam⁵⁵	pam⁵⁵  | 0023.32	hill / mountain n
2649	Leqi (Luxi) TBL	p ɔ m ³¹	Lashi	the mountain	noun	0023.33	325	346157	pɔm³¹	0023		TBL	hill / mountain	pɔm³¹	pɔm³¹  | 0023.33	hill / mountain n
2650	Langsu (Luxi) TBL	p a m ³¹	Maru	the mountain	noun	0023.31	325	346155	pam³¹	0023		TBL	hill / mountain	pam³¹	pam³¹  | 0023.31	hill / mountain n
2652	Achang (Xiandao) TBL	p u m ⁵⁵	Xiandao	the mountain	noun	0023.29	325	346153	pum⁵⁵	0023		TBL	hill / mountain	pum⁵⁵	pum⁵⁵  | 0023.29	hill / mountain n
2653	Burmese (Written) ZMYYC	t o₂ ṅ	Old_Burmese	the mountain	noun	?	328	?		?		HILL/ZMYYC	mountain	to₂ṅ	to₂ṅ | ?	mountain
5613		t ɑ̃ u ∼ ²²	Rangoon	the mountain	noun	0023.27	328	346151	tɑ̃u²²	0023		TBL	hill / mountain	tɑ̃u²²		
6049		t ɔ ŋ ²	Written_Burmese	the mountain	noun	0023.26	328	346150	tɔŋ²	0023		TBL	hill / mountain	tɔŋ²		
#
2662	Achang (Longchuan) TBL	ȵ̥ o t ⁵³	Achang_Longchuan	the mouth	noun	0084.28	332	349328	ȵ̥ot⁵³	0084		TBL	mouth	ȵ̥ot⁵³	ȵ̥ot⁵³  | 0084.28	mouth
2667	Bola (Luxi) TBL	n ɔ̱ t ⁵⁵	Bola	the mouth	noun	0084.32	332	349332	nɔ̱t⁵⁵	0084		TBL	mouth	nɔ̱t⁵⁵	nɔ̱t⁵⁵  | 0084.32	mouth
2671	Langsu (Luxi) TBL	n a̱ t ⁵⁵	Maru	the mouth	noun	0084.31	332	349331	na̱t⁵⁵	0084		TBL	mouth	na̱t⁵⁵	na̱t⁵⁵  | 0084.31	mouth
2675	Burmese (Written) ZMYYC	p ā ḥ ◦ c a p	Old_Burmese	the mouth	noun	?	335	?		?		HILL/ZMYYC	mouth	pāḥ cap	pāḥ cap | ?	mouth
